sample_index,true_label,true_emotion,predicted_label,predicted_emotion,confidence,correct,prob_angry,prob_disgust,prob_fear,prob_happy,prob_sad,prob_surprise,prob_neutral
1968,2,fear,5,surprise,0.9173527956008911,False,0.06270913034677505,1.739978870318737e-05,0.01770053803920746,6.631678843405098e-05,0.0010842967312783003,0.9173527956008911,0.0010695370147004724
5881,4,sad,3,happy,0.914101779460907,False,0.0007313531823456287,7.79129663897038e-07,0.0001678992557572201,0.914101779460907,0.0001312451931880787,0.02244488149881363,0.062422044575214386
1664,2,fear,5,surprise,0.9128913879394531,False,0.02457665279507637,5.330741259967908e-05,0.05710954964160919,0.00044749383232556283,0.0045450120232999325,0.9128913879394531,0.0003766648005694151
3720,3,happy,5,surprise,0.9114549160003662,False,0.01576102152466774,0.0003709646116476506,0.06451278924942017,0.005617924500256777,0.0010137716308236122,0.9114549160003662,0.0012686590198427439
1512,2,fear,5,surprise,0.9076269865036011,False,0.003210072871297598,0.00010978159116348252,0.08148150891065598,0.0013610997702926397,0.0037874362897127867,0.9076269865036011,0.0024230624549090862
1599,2,fear,4,sad,0.905907928943634,False,0.007080170791596174,0.0005734079168178141,0.08213948458433151,0.003956877160817385,0.905907928943634,6.632164149777964e-05,0.000275771802989766
4147,6,neutral,5,surprise,0.9055420160293579,False,0.004017459694296122,0.0006364400032907724,0.0626029223203659,0.005588117986917496,0.00729540828615427,0.9055420160293579,0.014317592605948448
1040,1,disgust,0,angry,0.9050089120864868,False,0.9050089120864868,0.07111351937055588,0.01246987096965313,0.0001247971667908132,0.010865280404686928,3.124985232716426e-05,0.00038637302350252867
1357,2,fear,5,surprise,0.9039926528930664,False,0.0013333515962585807,0.00029508216539397836,0.010361410677433014,0.046787720173597336,0.0050321840681135654,0.9039926528930664,0.032197609543800354
4122,6,neutral,5,surprise,0.9039899110794067,False,0.0003960612812079489,8.736151357879862e-06,0.01109541580080986,0.009514336474239826,0.0030614191200584173,0.9039899110794067,0.07193411141633987
1315,2,fear,5,surprise,0.90385502576828,False,0.0026632018852978945,4.104348408873193e-05,0.0868854895234108,0.004686808679252863,0.001430804026313126,0.90385502576828,0.0004375699209049344
1579,2,fear,5,surprise,0.9035184979438782,False,0.004238442983478308,0.0001394684222759679,0.03232096508145332,0.010369598865509033,0.004221967421472073,0.9035184979438782,0.04519110172986984
