sample_index,true_label,true_emotion,predicted_label,predicted_emotion,confidence,correct,prob_angry,prob_disgust,prob_fear,prob_happy,prob_sad,prob_surprise,prob_neutral
4304,6,neutral,3,happy,0.9779822826385498,False,0.0007833067211322486,2.561702422099188e-05,4.5835968194296584e-05,0.9779822826385498,0.0024819462560117245,0.008679593913257122,0.01000132318586111
1618,2,fear,5,surprise,0.9762835502624512,False,0.0037614284083247185,1.5453959349542856e-05,0.01843954622745514,0.0010084143141284585,5.158299973118119e-05,0.9762835502624512,0.0004399806202854961
2622,3,happy,5,surprise,0.9761842489242554,False,0.0006335613434202969,0.00021165540965739638,0.013172254897654057,0.00819362886250019,0.0007724067545495927,0.9761842489242554,0.0008321659406647086
1118,2,fear,0,angry,0.9756268858909607,False,0.9756268858909607,0.00020311791740823537,0.021266406401991844,0.0001755990961100906,0.0009139966568909585,0.0017272861441597342,8.666620124131441e-05
458,0,angry,2,fear,0.974617063999176,False,0.016742892563343048,1.81399244070235e-07,0.974617063999176,1.9176964997313917e-05,0.0016434832941740751,0.0054135373793542385,0.0015637543983757496
1151,2,fear,6,neutral,0.9735605716705322,False,0.000637550838291645,7.503365395677974e-07,0.0006868732743896544,0.012505975551903248,0.008147593587636948,0.00446078646928072,0.9735605716705322
5258,4,sad,0,angry,0.9710092544555664,False,0.9710092544555664,5.563580270973034e-05,0.0014814368914812803,0.001982548274099827,0.016704723238945007,4.11463734053541e-05,0.008725383318960667
5176,4,sad,0,angry,0.9707649350166321,False,0.9707649350166321,0.001689554424956441,0.001142737572081387,0.00047461630310863256,0.021361345425248146,0.0007277210243046284,0.0038390629924833775
1281,2,fear,5,surprise,0.9703516960144043,False,0.0005032455082982779,5.696163952961797e-06,0.02823777310550213,0.0007165491115301847,9.659759234637022e-05,0.9703516960144043,8.841607632348314e-05
1595,2,fear,5,surprise,0.9691913723945618,False,5.1209648518124595e-05,3.421746441745199e-07,0.02869628742337227,0.0005295375594869256,2.843431502697058e-05,0.9691913723945618,0.0015028475318104029
1973,2,fear,6,neutral,0.968508243560791,False,0.001593650784343481,3.210955037502572e-05,0.003605511737987399,0.012783496640622616,0.002855452708899975,0.010621613822877407,0.968508243560791
5729,4,sad,0,angry,0.9682079553604126,False,0.9682079553604126,1.2255312867637258e-05,0.003314476227387786,0.022911131381988525,0.003973869606852531,0.0004619865503627807,0.0011183656752109528
1884,2,fear,5,surprise,0.9671932458877563,False,0.0002221089816885069,2.465191073497408e-07,0.010376907885074615,0.007803673390299082,0.00014768187247682363,0.9671932458877563,0.014256253838539124
6000,4,sad,5,surprise,0.9660618901252747,False,7.757802086416632e-05,1.6683892681612633e-05,0.002074552932754159,0.003520504804328084,0.0010748534696176648,0.9660618901252747,0.027173859998583794
1824,2,fear,0,angry,0.9655503630638123,False,0.9655503630638123,6.106711953179911e-05,0.0015964517369866371,0.00017295793804805726,0.030056286603212357,0.0004470321291591972,0.0021158293820917606
1365,2,fear,0,angry,0.9650609493255615,False,0.9650609493255615,0.019085509702563286,0.005239731632173061,0.00046509323874488473,0.0023897551000118256,0.006003452930599451,0.0017555230297148228
6209,4,sad,0,angry,0.9650499820709229,False,0.9650499820709229,0.009672160260379314,0.007863976992666721,5.583160600508563e-05,0.014363809488713741,0.0007403970812447369,0.0022538225166499615
5744,4,sad,5,surprise,0.9641435146331787,False,0.0014756409218534827,2.545708866819041e-06,0.007327381055802107,0.0014573244843631983,0.0004843772912863642,0.9641435146331787,0.02510913275182247
757,0,angry,4,sad,0.9639943838119507,False,0.014642124064266682,0.00043519510654732585,0.019138803705573082,0.0005735124577768147,0.9639943838119507,0.0002932804054580629,0.000922607141546905
1770,2,fear,4,sad,0.9636142253875732,False,0.0005499267135746777,1.2910970781376818e-06,0.009584026411175728,0.0016803061589598656,0.9636142253875732,0.00011428847938077524,0.024455873295664787
1573,2,fear,0,angry,0.9634660482406616,False,0.9634660482406616,0.0020868401043117046,0.033319905400276184,4.980760786565952e-05,7.372553227469325e-05,0.0009702486568130553,3.341960837133229e-05
3343,3,happy,5,surprise,0.9633960127830505,False,0.00023134636285249144,6.448332896979991e-06,0.0010082100052386522,0.033890508115291595,0.00024107865465339273,0.9633960127830505,0.0012264206307008862
239,0,angry,6,neutral,0.9631219506263733,False,0.007361181546002626,5.4865406127646565e-05,0.001001427648589015,0.004476509522646666,0.009153575636446476,0.01483061071485281,0.9631219506263733
4347,6,neutral,4,sad,0.9629481434822083,False,0.0002360018261242658,1.9762649117183173e-06,0.008024980314075947,0.00549269188195467,0.9629481434822083,9.978537855204195e-05,0.023196430876851082
1423,2,fear,4,sad,0.96272873878479,False,0.007017790339887142,1.463795342715457e-05,0.02683551050722599,0.0028447380755096674,0.96272873878479,9.265210246667266e-05,0.0004659340193029493
581,0,angry,5,surprise,0.9627179503440857,False,0.00608944334089756,0.0012869694037362933,0.02129724994301796,0.004977645818144083,0.000660509045701474,0.9627179503440857,0.002970155794173479
3649,3,happy,5,surprise,0.9601057171821594,False,0.0013379602460190654,2.4483872039127164e-05,0.018161818385124207,0.014834126457571983,0.00017496122745797038,0.9601057171821594,0.005360920913517475
1703,2,fear,0,angry,0.9586973786354065,False,0.9586973786354065,0.000154490364366211,0.007290797773748636,0.031724460422992706,0.001979418098926544,0.00012664524547290057,2.67456634901464e-05
5598,4,sad,0,angry,0.9573278427124023,False,0.9573278427124023,0.008007634431123734,0.0003196163452230394,0.0009070277446880937,0.029513632878661156,3.253560862503946e-05,0.003891763975843787
1623,2,fear,0,angry,0.9572837948799133,False,0.9572837948799133,0.00011496127262944356,0.041705574840307236,3.54827570845373e-05,3.071549508604221e-05,0.0008239597082138062,5.479947049025213e-06
713,0,angry,1,disgust,0.9569180607795715,False,0.03966977819800377,0.9569180607795715,0.002425186103209853,5.518045509234071e-05,0.0008348616538569331,9.394320659339428e-05,2.9356540380831575e-06
4580,6,neutral,3,happy,0.9555805921554565,False,0.00018920945876743644,8.666548092151061e-05,0.0004269756318535656,0.9555805921554565,0.032316822558641434,0.002697721356526017,0.008701962418854237
6292,4,sad,6,neutral,0.9543236494064331,False,0.0007703968440182507,6.169239441078389e-06,0.0009186734678223729,0.03860386833548546,0.005207421723753214,0.00016978586791083217,0.9543236494064331
1509,2,fear,3,happy,0.9507644176483154,False,0.007061806041747332,0.00026465108385309577,0.0010550274746492505,0.9507644176483154,0.0007591479807160795,0.010650936514139175,0.029444003477692604
