sample_index,true_label,true_emotion,predicted_label,predicted_emotion,confidence,correct,prob_angry,prob_disgust,prob_fear,prob_happy,prob_sad,prob_surprise,prob_neutral
6209,4,sad,0,angry,0.9579237103462219,False,0.9579237103462219,0.009806733578443527,0.010275374166667461,7.124361582100391e-05,0.018712162971496582,0.0007590620080009103,0.0024516729172319174
239,0,angry,6,neutral,0.9571890830993652,False,0.005770692136138678,5.853958646184765e-05,0.0016599990194663405,0.0051171183586120605,0.009601544588804245,0.020603032782673836,0.9571890830993652
5744,4,sad,5,surprise,0.9570609927177429,False,0.0021093215327709913,4.156212071393384e-06,0.011964197270572186,0.0013236787635833025,0.0006603248184546828,0.9570609927177429,0.02687741443514824
5598,4,sad,0,angry,0.9569842219352722,False,0.9569842219352722,0.007753453217446804,0.00033158480073325336,0.0010856431908905506,0.030152825638651848,3.270825982326642e-05,0.0036595812998712063
1365,2,fear,0,angry,0.9568784832954407,False,0.9568784832954407,0.025796767324209213,0.007199292071163654,0.00058687140699476,0.0025070190895348787,0.005277476739138365,0.0017541298875585198
4147,6,neutral,5,surprise,0.9564728140830994,False,0.0035000466741621494,0.00023136785603128374,0.028092747554183006,0.0016929551493376493,0.0021084321197122335,0.9564728140830994,0.007901631295681
1884,2,fear,5,surprise,0.95607590675354,False,0.000444130040705204,5.102704108139733e-07,0.021034829318523407,0.0075266011990606785,0.0001989374723052606,0.95607590675354,0.014719233848154545
1824,2,fear,0,angry,0.9549962878227234,False,0.9549962878227234,7.757846469758078e-05,0.0023829364217817783,0.00022147309209685773,0.03932569548487663,0.0008307978860102594,0.0021651636343449354
1703,2,fear,0,angry,0.9546436071395874,False,0.9546436071395874,0.00020645327458623797,0.008603021502494812,0.03411030024290085,0.0022361583542078733,0.00016394845442846417,3.6491976061370224e-05
1573,2,fear,0,angry,0.9538306593894958,False,0.9538306593894958,0.00200956454500556,0.04277531057596207,6.293640763033181e-05,0.00011666831414913759,0.0011625444749370217,4.23389756178949e-05
1509,2,fear,3,happy,0.9532798528671265,False,0.007201077416539192,0.00026320668985135853,0.001237458665855229,0.9532798528671265,0.0007422260823659599,0.01144943106919527,0.025826802477240562
1770,2,fear,4,sad,0.9529916644096375,False,0.0005232070107012987,1.6967973124337732e-06,0.013656574301421642,0.0017333375290036201,0.9529916644096375,0.0001790425885701552,0.030914651229977608
713,0,angry,1,disgust,0.9521311521530151,False,0.0436326265335083,0.9521311521530151,0.0031762621365487576,7.292407099157572e-05,0.0008754674345254898,0.00010817329166457057,3.4193021747341845e-06
1423,2,fear,4,sad,0.9511345028877258,False,0.006027285009622574,1.7673441107035615e-05,0.03899553418159485,0.003198300488293171,0.9511345028877258,0.0001522930688224733,0.00047431758139282465
3649,3,happy,5,surprise,0.9507661461830139,False,0.0019305028254166245,2.7947166017838754e-05,0.03073234297335148,0.011300941929221153,0.00022252659255173057,0.9507661461830139,0.005019527859985828
312,0,angry,3,happy,0.9452129602432251,False,0.0016425556968897581,0.00012671513832174242,0.004228953272104263,0.9452129602432251,0.02840346097946167,0.002104424871504307,0.018280955031514168
