sample_index,true_label,true_emotion,predicted_label,predicted_emotion,confidence,correct,prob_angry,prob_disgust,prob_fear,prob_happy,prob_sad,prob_surprise,prob_neutral
5439,4,sad,6,neutral,0.951202929019928,False,0.005398248787969351,1.4222713616618421e-05,0.002791446167975664,0.027086911723017693,0.01180153526365757,0.0017046444118022919,0.951202929019928
1118,2,fear,0,angry,0.9503200650215149,False,0.9503200650215149,0.0006037934217602015,0.042693495750427246,0.0002522357099223882,0.002124794526025653,0.0038684664759784937,0.00013707921607419848
4580,6,neutral,3,happy,0.9502742886543274,False,0.00014454452320933342,3.0183509807102382e-05,0.0005003313417546451,0.9502742886543274,0.022264473140239716,0.003918481525033712,0.022867700085043907
6205,4,sad,0,angry,0.9502684473991394,False,0.9502684473991394,0.00026444444665685296,0.026552941650152206,0.0029754682909697294,0.008797631599009037,0.01086424756795168,0.00027685327222570777
1969,2,fear,5,surprise,0.9500887393951416,False,4.902675937046297e-05,1.4287766134657431e-05,0.03031502291560173,0.008004765026271343,0.0022889156825840473,0.9500887393951416,0.009239261969923973
5598,4,sad,0,angry,0.9485034346580505,False,0.9485034346580505,0.022443057969212532,0.0007042295183055103,0.000969241838902235,0.021254288032650948,4.6619406930403784e-05,0.006079096347093582
6000,4,sad,5,surprise,0.9445412755012512,False,0.00038970852619968355,6.834123632870615e-05,0.017664823681116104,0.012747970409691334,0.0013090558350086212,0.9445412755012512,0.02327878028154373
3662,3,happy,6,neutral,0.9417267441749573,False,0.009230312891304493,4.590204116539098e-05,0.0026435127947479486,0.022468019276857376,0.02281925082206726,0.001066118711605668,0.9417267441749573
1839,2,fear,5,surprise,0.940148651599884,False,6.9317378802225e-05,3.626189209171571e-05,0.0346159003674984,0.006727995816618204,0.009367820806801319,0.940148651599884,0.009034042246639729
1509,2,fear,3,happy,0.9394077658653259,False,0.0041939495131373405,6.885488255647942e-05,0.0006762741832062602,0.9394077658653259,0.0005875364877283573,0.010578925721347332,0.044486746191978455
4147,6,neutral,5,surprise,0.9383177161216736,False,0.0025184175465255976,0.00019812760001514107,0.040206920355558395,0.0031697996892035007,0.0047665792517364025,0.9383177161216736,0.010822523385286331
3343,3,happy,5,surprise,0.9381870627403259,False,0.0002520992129575461,2.5317208383057732e-06,0.003994278144091368,0.056323882192373276,0.00022917411115486175,0.9381870627403259,0.0010108926799148321
2572,3,happy,5,surprise,0.9372099041938782,False,2.8408367143129e-06,2.268818910522441e-08,0.00015031415387056768,0.01259300485253334,0.00015425682067871094,0.9372099041938782,0.04988967999815941
581,0,angry,5,surprise,0.9350378513336182,False,0.011797782965004444,0.0015775400679558516,0.02874157391488552,0.011134197935461998,0.0014684124616906047,0.9350378513336182,0.010242664255201817
5200,4,sad,5,surprise,0.9326419830322266,False,0.0001993782352656126,5.013024929212406e-05,0.05884626880288124,0.006502475589513779,0.0011761493515223265,0.9326419830322266,0.0005836927448399365
406,0,angry,6,neutral,0.9319313764572144,False,0.0050329784862697124,4.508422989601968e-06,0.006160374730825424,0.043173905462026596,0.013581703417003155,0.00011517179518705234,0.9319313764572144
1573,2,fear,0,angry,0.9301910400390625,False,0.9301910400390625,0.0023436215706169605,0.06572718918323517,8.41872752062045e-05,0.00021883443696424365,0.0014027913566678762,3.235300027881749e-05
1770,2,fear,4,sad,0.9298219084739685,False,0.0006038619903847575,1.894851919814755e-07,0.01929370127618313,0.00047686323523521423,0.9298219084739685,0.00011513070785440505,0.04968826845288277
3649,3,happy,5,surprise,0.9259483814239502,False,0.0032118528615683317,5.187633723835461e-05,0.043220870196819305,0.01859578676521778,0.0003909609222318977,0.9259483814239502,0.008580290712416172
6622,5,surprise,3,happy,0.9250868558883667,False,0.0006206999532878399,1.0497366929484997e-05,0.00438665458932519,0.9250868558883667,0.010034887120127678,0.03954095393419266,0.020319495350122452
5729,4,sad,0,angry,0.922434389591217,False,0.922434389591217,5.939415859756991e-05,0.012640864588320255,0.047864530235528946,0.010645770467817783,0.0021495595574378967,0.004205391276627779
1422,2,fear,0,angry,0.9214105010032654,False,0.9214105010032654,0.027613820508122444,0.04849296063184738,6.051127002137946e-06,0.0024345507845282555,4.0043505578069016e-05,2.178420345444465e-06
757,0,angry,4,sad,0.919477641582489,False,0.03022901527583599,0.0014951511984691024,0.04679844155907631,0.0005440598470158875,0.919477641582489,0.00018836789240594953,0.0012673087185248733
1609,2,fear,5,surprise,0.9147888422012329,False,0.022662902250885963,7.703425217187032e-05,0.031331006437540054,0.0036185388453304768,0.0013255102094262838,0.9147888422012329,0.026196205988526344
2374,3,happy,6,neutral,0.9143998026847839,False,0.016205456107854843,5.972930011921562e-06,0.008628588169813156,0.027314821258187294,0.03343029320240021,1.507526212662924e-05,0.9143998026847839
1973,2,fear,6,neutral,0.9143840670585632,False,0.0039916872046887875,0.00010559441579971462,0.016962388530373573,0.028238866478204727,0.016286982223391533,0.020030289888381958,0.9143840670585632
4511,6,neutral,3,happy,0.9127472043037415,False,0.0008039195090532303,0.00014428382564801723,0.002688533393666148,0.9127472043037415,0.02295849472284317,0.014463133178651333,0.04619431495666504
6807,5,surprise,3,happy,0.9113895297050476,False,0.0003759386599995196,5.002971192880068e-06,0.0023386136163026094,0.9113895297050476,0.0004765621561091393,0.07767191529273987,0.00774241890758276
1423,2,fear,4,sad,0.9077481627464294,False,0.006039920262992382,2.778193447738886e-06,0.08202064782381058,0.002664448693394661,0.9077481627464294,9.472325473325327e-05,0.0014292066916823387
6292,4,sad,6,neutral,0.9074335694313049,False,0.004450454842299223,1.0777390343719162e-05,0.0044347490184009075,0.05761094391345978,0.025968831032514572,9.072793909581378e-05,0.9074335694313049
5107,4,sad,0,angry,0.9074093103408813,False,0.9074093103408813,0.011739708483219147,0.009089136496186256,0.0013038541655987501,0.04750518873333931,0.0008739340701140463,0.022078881040215492
239,0,angry,6,neutral,0.9065437912940979,False,0.009842962957918644,8.694083953741938e-05,0.0071047218516469,0.0077264318242669106,0.029070938006043434,0.03962409868836403,0.9065437912940979
4171,6,neutral,4,sad,0.9028828740119934,False,0.047179214656353,0.00012816162779927254,0.046724554151296616,9.014218085212633e-05,0.9028828740119934,8.505483856424689e-05,0.0029100130777806044
